id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
177742693	RENTAL_RESIDENTIAL	Two storey Scullin townhouse	$495 per week	2020-01-01 01:42:27		11/31 Barlow Street	Scullin	ACT	2614	-35.2293518	149.0392143	TOWNHOUSE	1624	Agent	Peter Blackshaw Gungahlin	Marie Bailey	4	1	1	0	0	
177743006	RENTAL_RESIDENTIAL	Large family home...	$640 per week	2020-01-01 01:50:21		18 Burns Circuit	Mckellar	ACT	2617	-35.2217019	149.0775446	HOUSE	1624	Agent	Peter Blackshaw Gungahlin	Marie Bailey	4	2	4	0	0	
177742921	RENTAL_RESIDENTIAL	Executive high quality family home	$720 per week	2020-01-01 01:40:28		31 Malton View	Moncrieff	ACT	2914	-35.1625261	149.1195424	HOUSE	1624	Agent	Peter Blackshaw Gungahlin	Marie Bailey	4	3	2	6.5	426	
177703530	RENTAL_RESIDENTIAL	EXECUTIVE STYLE LIVING IN THE ASTIN APARTMENTS	$1,000 per week	2020-01-01 10:56:53		71/10 Ipima Street	Braddon	ACT	2612	-35.2667887	149.1318931	APARTMENT	203545	PrivateLister	Private Lister		1	1	1	6	4624	['DISABILITY_FRIENDLY', 'STUDY', 'SWIMMING_POOL']
177704822	RENTAL_RESIDENTIAL	Fully Furnished Apartment For Rent - Ideal Location	$405-$425 per week	2020-01-01 22:36:44		58/21 Battye Street	Bruce	ACT	2617	-35.2459741	149.0974717	APARTMENT	145176	PrivateLister	Private Lister		1	1	2	5	13522	['CENTRAL_HEAT', 'DINING_ROOM', 'DISABILITY_FRIENDLY', 'FAMILY_ROOM']
177743015	RENTAL_RESIDENTIAL	Corner Unit With Light Rail On The Doorstep	$460 per week	2020-01-01 23:00:48		59/2 Hinder Street	Gungahlin	ACT	2912	-35.1846636	149.1370419	APARTMENT	539	Agent	LJ Hooker Gungahlin	LJ Hooker Gungahlin	2	1	1		0	
177743371	RENTAL_RESIDENTIAL	Contemporary Living	$560 per week	2020-01-02 03:20:25		4/79 Stockman Avenue	Lawson	ACT	2617	-35.2274069	149.0903396	TOWNHOUSE	682863	Agent	Hayman Partners	Angela Bowen	3	2	1	0	0	
177743084	RENTAL_RESIDENTIAL	Stylish City Living - Fully Furnished 1 Bedroom Apartment	$570.00	2020-01-01 21:20:15		320/19 Marcus Clarke Street	City	ACT	2601	-35.2851644	149.1248959	APARTMENT	634772	Agent	Red Brick Properties	Michelle Gibb	1	1	1	6	0	
177745585	RENTAL_RESIDENTIAL	Light Filled Apartment	$620 per week	2020-01-02 05:50:56		2/56 Ijong Street	Braddon	ACT	2612	-35.265142	149.1360422	APARTMENT	108	Agent	LJ Hooker Canberra City	Stacie Sheldrick	2	2	2		0	
177742342	RENTAL_RESIDENTIAL	BRAND NEW - Gorgeous Ivy Apartment	$630 per week	2020-01-02 00:02:03		64/15 Irving Street	Phillip	ACT	2606	-35.3372503	149.0862128	APARTMENT	682863	Agent	Hayman Partners	Angela Bowen	2	2	2	0	0	['SWIMMING_POOL']
177738711	RENTAL_RESIDENTIAL	Great Location!!	$640 per week	2020-01-02 05:03:53		72/28 Torrens Street	Braddon	ACT	2612	-35.2728635	149.1344237	UNIT	640931	Agent	Bolton & Co Belconnen	Leasing Team One	3	2	2		5922	
177743439	RENTAL_RESIDENTIAL	RENTED ! - WE HAVE OTHER PROPERTIES FOR YOU - CALL NALIN 0455559622	$650.00	2020-01-01 23:40:55		6 Hanrahan Street	Dunlop	ACT	2615	-35.1853884	149.0275999	HOUSE	634772	Agent	Red Brick Properties	Nalin Ratnaike	4	2	2		0	
177735608	RENTAL_RESIDENTIAL	Brand New Single Level Townhouses Available Now!	$700-$750 per week	2020-01-02 05:34:11		8 Mokoan Place	Duffy	ACT	2611	-35.3370202	149.0299078	TOWNHOUSE	884170	PrivateLister	Private Lister		3	2	2	6	1229	['CENTRAL_HEAT', 'DINING_ROOM', 'NEW_CONSTRUCTION']
177746664	RENTAL_RESIDENTIAL	In 7th heaven at ISKIA	$730 per week	2020-01-02 10:20:17		124/88 Constitution Avenue	Campbell	ACT	2612	-35.2923883	149.1464091	APARTMENT	577049	Agent	home.byholly	Tamara And Airlie	2	2	2	6	0	
