id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
177643053	RENTAL_RESIDENTIAL	Fully Furnished Two Bedroom Apartment	$470 per week	2019-12-02 01:51:10		26/43-51 Giles Street	Kingston	ACT	2604	-35.313653	149.143249	APARTMENT	91	Agent	Total Property Management - Bright Partners	Carly Hutch	2	1	2		0	
177643535	RENTAL_RESIDENTIAL	ROYSTONVALE - Option for furnished or unfurnished	$500 per week	2019-12-02 04:32:45		50/17-19 Oxley Street	Griffith	ACT	2603	-35.3190183	149.1403261	UNIT	1507	Agent	Maloney's Property Management	Christine Marimon	2	3	1		0	
177646097	RENTAL_RESIDENTIAL	Sophisticated Living	$600 per week	2019-12-02 06:10:53		75/71 Constitution Avenue	Campbell	ACT	2612	-35.2913181	149.1452158	APARTMENT	5406	Agent	Independent Property Management	Josephine Jankovic	2	2	2		0	
177646006	RENTAL_RESIDENTIAL	Boutique Home in the heart of Ngunnawal	$620 per week	2019-12-02 06:01:26		16 Paul Coe Crescent	Ngunnawal	ACT	2913	-35.175461	149.1196258	HOUSE	108	Agent	LJ Hooker Canberra City	Stacie Sheldrick	4	2	2	0	0	
177631982	RENTAL_RESIDENTIAL	BRING ON SUMMER!!!	$630 per week	2019-12-02 02:22:50		32 Currie Street	Karabar	NSW	2620	-35.3763041	149.227881	HOUSE	965	Agent	Ian McNamee & Partners Real Estate (Queanbeyan)	Queanbeyan Office	4	2	2			
177644383	RENTAL_RESIDENTIAL	STUNNING TWO STOREY HOME	$875 per week	2019-12-02 04:01:32		7/12 Hartley Street	Turner	ACT	2612	-35.2646147	149.1279683	TOWNHOUSE	421	Agent	Luton Properties Dickson	Helen Packard	3	2	2	7	0	
177645637	RENTAL_RESIDENTIAL	Koben - Three Bedroom Apartment in C5 Precinct	$850 per week	2019-12-02 05:30:51		604/25 Provan Street	Campbell	ACT	2612	-35.2899703	149.1430215	APARTMENT	1507	Agent	Maloney's Property Management	Christine Marimon	3	2	2		0	
177645219	RENTAL_RESIDENTIAL	Modern executive townhouse- the best of design, dimension and finish!	$1250 - $1350 per week	2019-12-02 05:40:16		2/26 Dominion Cct	Forrest	ACT	2603	-35.3166919	149.128404	TOWNHOUSE	139235	Agent	PRD Canberra	Leasing PRDnationwide Canberra	4	3	2	0	0	
177645821	RENTAL_RESIDENTIAL	Prestigious Home in the Embassy precinct of O'Malley	$2,500 per week	2019-12-02 07:10:58		23 Timbarra Street	O'Malley	ACT	2606	-35.3472709	149.1113063	HOUSE	65215	Agent	Civium Property Group - Property Management	Civium Property Management Team	6	4	3	4	0	
177651976	RENTAL_RESIDENTIAL	Brand new unique 1 bedroom apartments	$430 - $440 per week	2019-12-03 06:16:34		15 Irving Street	Phillip	ACT	2606	-35.3397028	149.0835488	APARTMENT	5406	Agent	Independent Property Management	Sofia Ligeros	1	1	1	5	9680	['NEW_CONSTRUCTION', 'SWIMMING_POOL']
