id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
176356916	RENTAL_RESIDENTIAL	High Floor Apartment Close to UC & Westfield	$600 per week	2019-02-04 23:15:12		1909/120 Eastern Valley Way	Belconnen	ACT	2617	-35.24501571	149.07442337	APARTMENT	437637	PrivateLister	Private Lister		1	1	1	5		['SWIMMING_POOL']
176375201	RENTAL_RESIDENTIAL	Executive Elegant Home in O'Malley	$2,700 per week	2019-02-09 00:26:14		33 Culgoa Circuit	O'Malley	ACT	2606	-35.3537096	149.1071804	HOUSE	65215	Agent	Civium Property Group - Property Management	Civium Property Management Team	6	5	5	0	0	['OFF_STREET_PARKING', 'PETS_ALLOWED']
176401857	RENTAL_RESIDENTIAL	The Altitude Apartment - 41 Chandler Street, Belconnen	$380 per week	2019-02-16 09:38:00		41 Chandler Street	Belconnen	ACT	2617	-35.24028272	149.07048207	APARTMENT	308085	PrivateLister	Private Lister		1	1	1	5	7709	
176409366	RENTAL_RESIDENTIAL	DEAKIN - PARLIAMENTARY TRIANGLE. EQUINOX, HOSPITALS, EMBASSESIES	$800 per week	2019-02-16 04:35:50		(no street name provided)	Deakin	ACT	2600	-35.31919401	149.10316584	TOWNHOUSE	142725	PrivateLister	Private Lister		2	1	2	8	735	['CENTRAL_HEAT', 'DINING_ROOM']
176350975	RENTAL_RESIDENTIAL		By Negotiation	2019-02-18 03:31:13		(no street name provided)	Griffith	ACT	2603	-35.3253359	149.13713436	APARTMENT	555117	PrivateLister	Private Lister			0	0		7716	
172907199	RENTAL_RESIDENTIAL	Spacious 2 Bedroom, CBD Location!	$490 per week	2016-10-20 06:01:12	2019-02-19 05:19:09	Allambee Street	Reid	ACT	2612	-35.2791716	149.1386305	APARTMENT	4289	Agent	Canberra Furnished Accommodation	Canberra Furnished Accommodation	2	1	1	6	5277	['BODY_CORPORATE', 'OFF_STREET_PARKING']
176433226	RENTAL_RESIDENTIAL	23 Rockwood Street Casey	$540 per week	2019-02-21 22:01:14		(no street name provided)	Casey	ACT	2913	-35.1745659	149.0935206	HOUSE	552642	PrivateLister	Private Lister		3	2	2			['CENTRAL_HEAT', 'FAMILY_ROOM']
176441219	RENTAL_RESIDENTIAL	Canberra's Finest Enclave	$2,200 per week	2019-02-26 03:11:46		11 Wickham Crescent	Red Hill	ACT	2603	-35.3262837	149.1251426	HOUSE	3498	Agent	Berkely Residential	The Asset Manager	4	3	4	3.5	3763.3	['DINING_ROOM', 'FAMILY_ROOM', 'OFF_STREET_PARKING', 'STUDY', 'SWIMMING_POOL']
